,index,x,y,time,demand,energy,grid_id
0,25563,10055.611086063107,6947.369880000265,22.072777777777777,7.65,53.8,10
1,23845,6477.526492812652,1280.6252800002426,20.184166666666666,6.966666666666667,44.55,62
2,67772,5196.843137722122,1765.5352000003938,9.905555555555557,9.133333333333333,10.38,42
3,6763,1388.659234092802,4918.562880000149,16.93861111111111,3.466666666666667,23.2,84
4,19960,5333.0408180929135,4689.243680000129,10.84,1.3666666666666667,4.0,30
5,53280,5333.0408180929135,4689.243680000129,16.155555555555555,0.6666666666666666,21.62,30
6,17796,4306.6468888399995,7365.821760000519,13.109444444444444,1.1333333333333333,7.9,69
7,48186,1388.659234092802,4918.562880000149,10.255277777777778,0.35,12.41,84
8,72402,6496.585371658937,651.2220000002619,10.101944444444444,0.6666666666666666,28.18,63
9,61601,5733.057363724462,6192.508960000644,8.630277777777778,0.7666666666666667,28.52,53
10,55098,5333.0408180929135,4689.243680000129,13.187222222222223,0.4,11.01,30
11,27940,6599.649924189245,3419.1938000000796,9.675277777777778,1.7666666666666666,11.6,23
12,52537,10029.368475959378,6990.896000000318,16.30611111111111,2.35,15.04,90
13,39364,6477.526492812652,1280.6252800002426,17.055833333333332,3.1166666666666667,20.77,62
14,25562,8345.663136649971,7102.10468000034,14.565833333333334,1.4333333333333333,10.1,57
15,50360,7335.029434135357,7113.01404000048,15.881111111111112,2.45,13.45,11
16,25757,2301.94604773098,6808.553840000339,18.34722222222222,6.55,43.35,22
17,50904,7263.558638461773,4527.050439999902,11.218055555555555,0.6666666666666666,15.15,0
18,63663,5196.843137722122,1765.5352000003938,16.01388888888889,0.4666666666666667,13.89,42
19,10745,11452.795503270596,3369.1331960003886,18.941111111111113,6.7,45.43,8
20,46577,7273.894415066856,8416.905200000514,8.891944444444444,2.716666666666667,12.81,77
21,10277,6638.354108923257,4347.825239999964,18.353055555555557,2.183333333333333,12.89,21
22,22622,10055.611086063107,6947.369880000265,5.483611111111111,2.3,15.2,10
23,33439,3618.987879389821,4736.888640000066,15.361944444444443,1.8833333333333333,12.16,29
24,61953,2058.358915399357,5122.501120000179,17.483055555555556,0.36666666666666664,1.8,2
25,58753,5733.057363724462,6192.508960000644,14.6575,0.6666666666666666,24.87,53
26,38850,4306.6468888399995,7365.821760000519,15.41388888888889,2.2,14.59,69
27,35265,7263.558638461773,4527.050439999902,9.811388888888889,1.4666666666666666,10.3,0
28,63647,1388.659234092802,4918.562880000149,13.712777777777777,1.5833333333333333,50.98,84
29,34734,6938.164933851449,2281.948680000104,20.855,0.8666666666666667,6.1,87
30,38772,8787.418626954915,3483.759400000008,14.273611111111112,0.8333333333333334,4.9,6
31,34733,8787.418626954915,3483.759400000008,17.489722222222223,1.25,8.4,6
32,58070,3821.01199516048,3886.292520000114,18.048055555555557,0.48333333333333334,22.97,28
33,31196,7560.921130491989,1228.8280840000323,8.6025,3.15,20.76,13
34,55723,3618.987879389821,4736.888640000066,16.75722222222222,14.85,6.55,29
35,3950,6477.526492812652,1280.6252800002426,9.737222222222222,5.35,36.46,62
36,57659,3345.7715207902206,1497.69928000033,11.585,0.25,10.12,46
37,27843,2058.358915399357,5122.501120000179,13.285555555555556,2.85,18.17,2
38,20331,8102.955644880511,5576.798040000105,10.021111111111113,7.733333333333333,51.71,78
39,41134,2341.163356126244,7601.1522400003905,23.044722222222223,3.816666666666667,39.27,49
40,54687,2339.257468241609,2305.3258800004055,19.328055555555554,3.5,10.57,45
41,9314,5333.0408180929135,4689.243680000129,8.515277777777778,2.45,16.5,30
42,68824,8268.474677322514,903.9184000005827,19.46361111111111,0.3,16.46,79
43,44615,8787.418626954915,3483.759400000008,22.08111111111111,5.716666666666667,35.92,6
44,60300,10462.151632530533,5481.396800000513,18.460833333333333,0.21666666666666667,15.56,1
45,28859,6150.886630739291,8319.054919999986,19.495,3.55,23.68,7
46,8027,11491.770910511277,5428.631120000059,11.130833333333333,3.0166666666666666,17.2,75
47,24310,3998.112961670638,6774.267279999897,8.153333333333334,4.566666666666666,22.6,35
48,19153,2341.163356126244,7601.1522400003905,14.68388888888889,3.466666666666667,24.0,49
49,30476,6638.354108923257,4347.825239999964,8.875833333333334,1.4333333333333333,7.65,21
50,28858,3821.01199516048,3886.292520000114,19.495,3.55,23.68,28
51,28662,6638.354108923257,4347.825239999964,15.391944444444444,0.16666666666666666,1.2,21
52,42903,5196.843137722122,1765.5352000003938,17.561666666666667,1.2333333333333334,6.28,42
53,24883,7704.4051668525,6730.963800000073,8.410555555555556,2.75,8.85,58
54,45379,8102.955644880511,5576.798040000105,15.019444444444446,0.38333333333333336,8.99,78
55,52295,4306.6468888399995,7365.821760000519,17.398055555555555,2.5,16.2,69
56,65670,361.5322710381025,2455.1626000001907,21.046944444444446,0.7166666666666667,22.98,67
57,56125,3538.2808578137815,6052.4684000006455,20.930833333333336,3.9,12.77,34
58,3756,7837.597408635994,3893.9736000004955,17.881944444444446,3.0,20.35,89
59,5412,5049.943163845339,2916.3613600000926,19.299444444444447,2.4,15.2,43
60,32105,977.7937881948847,3535.634520000338,20.354444444444447,8.05,28.79,9
61,36273,6599.649924189245,3419.1938000000796,8.8925,2.65,18.7,23
62,59984,3477.658962406566,7197.2832800004935,9.577777777777778,3.1166666666666667,19.56,48
63,9952,7626.703583863757,5534.719080000354,9.045277777777777,2.3333333333333335,12.8,20
64,34481,7165.991839444804,9202.935720000536,20.72111111111111,5.716666666666667,37.59,71
65,61739,10055.611086063107,6947.369880000265,15.145555555555555,0.9166666666666666,25.77,10
66,70204,7335.029434135357,7113.01404000048,7.244166666666667,0.9333333333333333,36.71,11
67,72101,9752.281698886396,3611.8887200000217,20.070555555555554,7.416666666666667,36.14,59
68,66651,3112.6814325001023,7869.099480000174,18.10888888888889,0.6666666666666666,17.52,47
69,41516,6599.649924189245,3419.1938000000796,1.183888888888889,6.716666666666667,43.48,23
70,50925,6938.164933851449,2281.948680000104,18.729444444444443,0.26666666666666666,9.54,87
71,53895,6395.280100252887,5653.7201600004755,8.997222222222222,6.066666666666666,31.4,54
72,3705,3998.112961670638,6774.267279999897,22.966666666666665,5.966666666666667,39.27,35
73,36508,4768.531487341835,1830.991360000447,16.54277777777778,2.3833333333333333,15.9,40
74,3706,7335.029434135357,7113.01404000048,18.921111111111113,0.7,4.54,11
75,48392,6938.164933851449,2281.948680000104,12.418055555555554,0.48333333333333334,15.51,87
76,15926,3112.6814325001023,7869.099480000174,17.584166666666665,3.0,14.34,47
77,36293,9760.271767325781,8173.114400000647,14.642777777777777,2.85,19.7,80
78,3707,11013.686264990076,2124.430879999937,20.65833333333333,0.6166666666666667,4.05,61
79,60559,10029.368475959378,6990.896000000318,19.205,0.05,1.69,90
80,56010,7263.558638461773,4527.050439999902,8.680277777777777,2.466666666666667,8.5,0
81,3708,3703.946497016162,2193.560600000207,22.339444444444442,0.06666666666666667,0.38,64
82,42616,6000.394791233802,1045.072160000143,18.7625,0.18333333333333332,7.17,3
83,45761,4432.1422757047985,5621.771320000459,12.317222222222222,0.25,1.8,41
84,48391,4301.442348847379,4192.867800000451,11.695,0.6666666666666666,20.55,32
85,69000,7837.597408635994,3893.9736000004955,18.24638888888889,1.9833333333333334,6.78,89
86,24237,6496.585371658937,651.2220000002619,21.840277777777775,3.566666666666667,12.57,63
87,20887,3998.112961670638,6774.267279999897,7.408888888888889,2.1666666666666665,15.15,35
88,11907,9361.20816563655,7546.828079999916,13.531111111111112,1.4,9.9,50
89,61692,4768.531487341835,1830.991360000447,15.86361111111111,0.5166666666666667,13.45,40
90,40208,9153.686296352518,4892.736640000493,11.8825,0.15,1.99,36
91,36447,8268.474677322514,903.9184000005827,23.016666666666666,1.2166666666666666,8.4,79
92,36446,1388.659234092802,4918.562880000149,9.305555555555557,0.8833333333333333,6.1,84
93,28860,5196.843137722122,1765.5352000003938,23.11388888888889,7.3,47.85,42
94,12296,9361.20816563655,7546.828079999916,20.850833333333334,4.383333333333334,27.5,50
95,11845,9752.281698886396,3611.8887200000217,15.79138888888889,6.783333333333333,46.3,59
96,41573,7560.921130491989,1228.8280840000323,18.585555555555555,4.416666666666667,19.5,13
97,50903,10756.24479380482,3616.2302000001346,10.110277777777778,0.6666666666666666,20.34,37
98,53864,8787.418626954915,3483.759400000008,19.2,3.15,18.5,6
99,71404,4768.531487341835,1830.991360000447,9.637777777777778,0.6666666666666666,4.55,40
100,30307,8345.663136649971,7102.10468000034,15.500833333333333,0.4666666666666667,3.31,57
101,13247,5917.6352750127835,7529.684800000486,19.772777777777776,1.0,6.36,4
102,1500,10756.24479380482,3616.2302000001346,9.863333333333333,0.23333333333333334,1.51,37
103,42904,6496.585371658937,651.2220000002619,19.499166666666667,1.9333333333333333,9.78,63
104,48171,2058.358915399357,5122.501120000179,10.5525,0.4666666666666667,7.25,2
105,6720,361.5322710381025,2455.1626000001907,10.581666666666667,2.0,13.7,67
106,64438,9760.271767325781,8173.114400000647,12.568888888888889,5.816666666666666,14.55,80
107,15717,6477.526492812652,1280.6252800002426,18.237222222222222,2.8833333333333333,9.5,62
108,61828,6599.649924189245,3419.1938000000796,11.425277777777778,1.7666666666666666,11.06,23
109,373,5196.843137722122,1765.5352000003938,12.9475,1.2333333333333334,8.62,42
110,59057,7918.597643732722,1991.8487600000917,12.061944444444444,0.25,5.33,39
111,51033,6638.354108923257,4347.825239999964,8.526944444444446,2.4833333333333334,8.88,21
