,index,x,y,time,demand,energy,grid_id
0,32273,1211.7048743429884,5410.374640000276,18.77472222222222,6.183333333333334,40.24,66
1,16153,9760.271767325781,8173.114400000647,18.403333333333332,10.766666666666667,12.7,80
2,69492,9752.281698886396,3611.8887200000217,6.8975,5.616666666666666,20.13,59
3,28911,4028.1673475436355,3665.8789200005485,12.099722222222223,2.4833333333333334,8.26,31
4,1541,6938.164933851449,2281.948680000104,21.111666666666668,10.05,56.71,87
5,51512,2301.94604773098,6808.553840000339,10.909444444444444,0.7166666666666667,37.03,22
6,1542,3821.01199516048,3886.292520000114,20.134999999999998,0.9333333333333333,6.12,28
7,12374,4148.23828427525,5180.832800000027,9.323888888888888,3.4166666666666665,23.2,44
8,36114,6000.394791233802,1045.072160000143,19.993333333333336,2.2666666666666666,2.99,3
9,50050,10517.27577442441,7282.665720000069,8.381388888888889,0.8,5.47,74
10,54633,6150.886630739291,8319.054919999986,19.114444444444445,3.75,10.74,7
11,437,1211.7048743429884,5410.374640000276,21.749722222222225,5.4,36.45,66
12,68168,235.52376051205067,3523.611960000635,12.06,0.4666666666666667,22.85,68
13,1543,11452.795503270596,3369.1331960003886,18.94638888888889,0.31666666666666665,2.04,8
14,42229,3703.946497016162,2193.560600000207,23.715,4.333333333333333,30.56,64
15,21255,361.5322710381025,2455.1626000001907,22.56638888888889,3.4833333333333334,23.9,67
16,66894,5231.442333166143,4010.303000000244,21.09638888888889,4.0,13.71,56
17,70549,5285.320317597013,8471.674639999865,12.97888888888889,0.016666666666666666,0.21,72
18,57394,1824.0813123503447,3474.7424800006265,16.224166666666665,0.6666666666666666,23.12,65
19,6825,5917.6352750127835,7529.684800000486,19.636388888888888,2.7666666666666666,18.2,4
20,8282,6339.52554928947,4169.913616000347,16.37611111111111,1.7833333333333334,12.2,26
21,30331,10029.368475959378,6990.896000000318,8.944722222222222,0.8833333333333333,5.73,90
22,30330,2058.358915399357,5122.501120000179,15.062222222222223,2.5833333333333335,16.74,2
23,9311,5733.057363724462,6192.508960000644,11.359166666666667,0.03333333333333333,0.22,53
24,29141,10907.68957725266,4685.90407999986,20.956666666666667,2.2,11.08,82
25,14727,11013.686264990076,2124.430879999937,18.925555555555558,3.0833333333333335,21.24,61
26,15839,7626.703583863757,5534.719080000354,19.961111111111112,5.666666666666667,35.1,20
27,11393,7263.558638461773,4527.050439999902,17.86416666666667,1.75,10.91,0
28,62438,4306.6468888399995,7365.821760000519,20.953055555555554,0.3333333333333333,9.78,69
29,5610,10907.68957725266,4685.90407999986,18.915,4.833333333333333,32.28,82
30,61724,10462.151632530533,5481.396800000513,12.300277777777778,0.6166666666666667,24.05,1
31,62439,6150.886630739291,8319.054919999986,20.256944444444443,0.6833333333333333,26.92,7
32,67247,5917.6352750127835,7529.684800000486,18.584722222222222,0.31666666666666665,1.09,4
33,54170,10055.611086063107,6947.369880000265,12.200277777777776,0.18333333333333332,1.2,10
34,21436,7837.597408635994,3893.9736000004955,11.912222222222223,0.35,2.39,89
35,39825,4306.6468888399995,7365.821760000519,19.65861111111111,4.016666666666667,27.66,69
36,14080,10029.368475959378,6990.896000000318,8.998055555555554,1.2,7.3,90
37,55094,11009.87448922084,6582.796880000027,15.543333333333333,0.38333333333333336,15.05,51
38,19091,3821.01199516048,3886.292520000114,15.635277777777777,1.2833333333333334,8.79,28
39,52459,2339.257468241609,2305.3258800004055,8.360277777777778,10.083333333333334,36.69,45
40,28703,7165.991839444804,9202.935720000536,20.781666666666666,3.55,23.6,71
41,71118,8102.955644880511,5576.798040000105,19.93888888888889,0.36666666666666664,12.54,78
42,30668,8345.663136649971,7102.10468000034,0.07944444444444444,10.083333333333334,64.96,57
43,66765,6938.164933851449,2281.948680000104,17.314444444444444,12.483333333333333,19.05,87
44,22683,4432.1422757047985,5621.771320000459,19.406666666666666,1.55,4.67,41
45,70250,5917.6352750127835,7529.684800000486,8.511111111111111,1.1833333333333333,5.63,4
46,3269,10756.24479380482,3616.2302000001346,0.7841666666666667,0.016666666666666666,0.12,37
47,70441,10517.27577442441,7282.665720000069,8.110277777777778,0.6666666666666666,28.69,74
48,71822,6220.891358809337,3700.2767999999187,2.763611111111111,4.0,11.73,55
49,55081,2341.163356126244,7601.1522400003905,9.754722222222222,0.7166666666666667,42.38,49
50,2476,5733.057363724462,6192.508960000644,16.391111111111112,10.783333333333333,15.6,53
51,71820,6339.52554928947,4169.913616000347,9.475833333333334,4.0,25.5,26
52,40005,7626.703583863757,5534.719080000354,6.336111111111111,0.26666666666666666,10.47,20
53,56569,977.7937881948847,3535.634520000338,14.913333333333334,0.9,39.96,9
54,13049,3345.7715207902206,1497.69928000033,16.772222222222222,1.2,7.89,46
55,8150,2341.163356126244,7601.1522400003905,21.810555555555556,0.95,3.5,49
56,65434,8345.663136649971,7102.10468000034,20.03666666666667,2.6333333333333333,9.7,57
57,66605,5333.0408180929135,4689.243680000129,13.471111111111112,0.55,23.98,30
58,14079,11009.87448922084,6582.796880000027,21.194444444444446,2.95,18.2,51
59,65899,9011.829595031966,5605.85256000031,6.288055555555555,2.2666666666666666,15.68,15
60,17232,7335.029434135357,7113.01404000048,20.703333333333333,2.183333333333333,3.6,11
61,3531,8102.955644880511,5576.798040000105,18.241944444444446,0.3333333333333333,2.17,78
62,3532,7263.558638461773,4527.050439999902,18.22138888888889,0.0,0.03,0
63,3443,3821.01199516048,3886.292520000114,18.599166666666665,4.783333333333333,30.99,28
64,47810,6477.526492812652,1280.6252800002426,18.835833333333333,0.25,11.05,62
65,20310,9760.271767325781,8173.114400000647,16.524166666666666,0.5333333333333333,3.46,80
66,3533,6477.526492812652,1280.6252800002426,17.543333333333337,0.48333333333333334,3.02,62
67,17483,8559.489096629317,8238.904520000648,8.923333333333332,5.366666666666666,37.3,73
68,50699,9011.829595031966,5605.85256000031,18.95638888888889,0.5166666666666667,19.35,15
69,23625,7335.029434135357,7113.01404000048,19.044722222222223,1.6666666666666667,11.43,11
70,61021,5733.057363724462,6192.508960000644,21.326944444444443,0.5166666666666667,13.96,53
71,6826,5049.943163845339,2916.3613600000926,19.57138888888889,0.03333333333333333,0.2,43
72,22686,235.52376051205067,3523.611960000635,22.705555555555556,1.85,10.98,68
73,24409,7263.558638461773,4527.050439999902,20.740555555555556,0.31666666666666665,0.47,0
74,23624,10029.368475959378,6990.896000000318,20.763333333333332,3.3333333333333335,21.96,90
75,67393,977.7937881948847,3535.634520000338,19.37361111111111,0.5,15.26,9
76,57395,4301.442348847379,4192.867800000451,13.765277777777778,0.6666666666666666,31.74,32
77,48555,7837.597408635994,3893.9736000004955,8.584166666666667,0.3333333333333333,11.52,89
78,15837,10469.335363787975,2777.1000400005,7.875277777777778,1.9333333333333333,12.26,88
79,40036,7837.597408635994,3893.9736000004955,17.684444444444445,0.2833333333333333,10.34,89
80,7654,5733.057363724462,6192.508960000644,8.576666666666666,1.8333333333333333,5.79,53
81,7653,3477.658962406566,7197.2832800004935,18.95888888888889,0.7,4.3,48
82,18469,6477.526492812652,1280.6252800002426,11.991388888888888,1.2833333333333334,8.7,62
83,69789,3703.946497016162,2193.560600000207,15.706388888888888,0.08333333333333333,0.02,64
84,12310,5049.943163845339,2916.3613600000926,15.155833333333334,0.95,3.4,43
85,51870,7335.029434135357,7113.01404000048,19.78527777777778,2.316666666666667,13.3,11
86,62923,10055.611086063107,6947.369880000265,19.172777777777778,11.783333333333333,9.43,10
87,60914,7626.703583863757,5534.719080000354,9.20611111111111,2.8333333333333335,9.34,20
88,55178,7704.4051668525,6730.963800000073,22.00611111111111,2.0,13.95,58
89,51700,2058.358915399357,5122.501120000179,4.275555555555555,3.283333333333333,11.5,2
90,62804,9153.686296352518,4892.736640000493,22.034166666666668,1.0,18.37,36
91,5713,5596.412532734601,4132.810660000214,17.217499999999998,5.0,33.77,27
92,37936,6599.649924189245,3419.1938000000796,21.401666666666664,7.333333333333333,48.96,23
93,28082,2966.514492425104,5956.844520000034,9.896944444444443,3.183333333333333,21.63,86
94,62366,11452.795503270596,3369.1331960003886,7.629444444444445,0.4,26.44,8
95,68277,6638.354108923257,4347.825239999964,18.908055555555553,2.066666666666667,7.52,21
96,4545,2058.358915399357,5122.501120000179,23.852222222222224,3.683333333333333,24.1,2
97,69788,3703.946497016162,2193.560600000207,17.059444444444445,0.13333333333333333,0.33,64
98,19203,9835.334428628103,2070.885959999868,22.311666666666667,0.55,3.73,85
99,51882,8559.489096629317,8238.904520000648,18.054166666666667,0.35,13.89,73
100,16597,3618.987879389821,4736.888640000066,22.5825,7.016666666666667,47.74,29
101,64775,4768.531487341835,1830.991360000447,17.21527777777778,0.5166666666666667,11.93,40
102,55213,8427.044549323651,7761.2860600002805,9.641666666666666,0.6,23.26,70
103,17051,4306.6468888399995,7365.821760000519,19.994444444444447,0.45,3.03,69
104,68939,8102.955644880511,5576.798040000105,19.77111111111111,0.9666666666666667,43.31,78
105,17052,6264.50687001528,5012.739600000459,15.373055555555556,2.433333333333333,8.3,19
106,71091,6150.886630739291,8319.054919999986,23.305833333333332,0.55,19.6,7
107,52582,6150.886630739291,8319.054919999986,16.61277777777778,1.2333333333333334,8.46,7
108,64754,7273.894415066856,8416.905200000514,17.023888888888887,0.7,25.26,77
109,14421,5285.320317597013,8471.674639999865,12.1075,2.65,18.55,72
110,11221,10756.24479380482,3616.2302000001346,19.728888888888886,7.716666666666667,49.92,37
111,12898,2829.9502951534037,7120.583800000351,7.148055555555556,4.0,28.29,81
112,69790,10462.151632530533,5481.396800000513,15.269166666666667,0.23333333333333334,0.64,1
113,42839,5733.057363724462,6192.508960000644,15.535555555555556,3.6666666666666665,17.94,53
114,70440,5333.0408180929135,4689.243680000129,8.808611111111112,0.4,10.91,30
115,8334,9835.334428628103,2070.885959999868,13.120555555555557,3.033333333333333,21.7,85
116,13409,4148.23828427525,5180.832800000027,7.816666666666666,1.8333333333333333,12.6,44
117,47561,6599.649924189245,3419.1938000000796,9.82,0.6666666666666666,28.35,23
118,70401,8843.246481298522,2976.9194400006477,18.735,0.06666666666666667,4.17,16
119,64012,5049.943163845339,2916.3613600000926,13.899722222222222,0.4166666666666667,18.43,43
120,18468,4301.442348847379,4192.867800000451,21.923333333333336,5.0,34.4,32
121,25030,7263.558638461773,4527.050439999902,9.559444444444445,0.5166666666666667,3.42,0
122,69791,6477.526492812652,1280.6252800002426,12.577222222222222,0.31666666666666665,0.93,62
123,1824,3821.01199516048,3886.292520000114,19.96861111111111,0.5,3.13,28
124,45016,7918.597643732722,1991.8487600000917,5.924722222222223,0.35,7.03,39
125,10607,9153.686296352518,4892.736640000493,21.3575,5.216666666666667,36.45,36
126,63029,7335.029434135357,7113.01404000048,8.714444444444444,1.0833333333333333,3.76,11
127,22881,9835.334428628103,2070.885959999868,9.423055555555555,1.6166666666666667,9.91,85
128,9378,4306.6468888399995,7365.821760000519,19.043055555555558,1.35,8.63,69
129,40014,9752.281698886396,3611.8887200000217,8.256388888888889,0.4166666666666667,14.96,59
130,55652,1824.0813123503447,3474.7424800006265,20.014166666666668,13.666666666666666,5.7,65
131,34295,11013.686264990076,2124.430879999937,15.248333333333333,1.9833333333333334,13.07,61
132,11782,3538.2808578137815,6052.4684000006455,9.085555555555556,0.35,2.4,34
133,59109,6395.280100252887,5653.7201600004755,9.171944444444444,0.05,1.28,54
134,47796,2058.358915399357,5122.501120000179,23.343055555555555,0.4,11.79,2
135,71326,5196.843137722122,1765.5352000003938,17.11722222222222,2.7,8.99,42
136,64257,5196.843137722122,1765.5352000003938,16.981111111111108,0.0,0.1,42
137,67605,5596.412532734601,4132.810660000214,21.080277777777777,0.6833333333333333,32.82,27
138,47797,4768.531487341835,1830.991360000447,23.177500000000002,0.13333333333333333,5.35,40
139,48438,4301.442348847379,4192.867800000451,23.58361111111111,8.783333333333333,60.7,32
140,47798,9153.686296352518,4892.736640000493,20.241666666666667,0.2833333333333333,11.36,36
141,33252,5596.412532734601,4132.810660000214,2.4469444444444446,10.716666666666667,10.4,27
142,64258,10029.368475959378,6990.896000000318,16.953611111111112,0.0,0.09,90
143,13593,7837.597408635994,3893.9736000004955,12.607777777777777,1.7333333333333334,4.79,89
144,25399,8345.663136649971,7102.10468000034,18.910555555555554,0.08333333333333333,0.6,57
145,64259,9153.686296352518,4892.736640000493,15.680277777777777,0.0,0.09,36
146,9877,10055.611086063107,6947.369880000265,17.935277777777777,1.6166666666666667,10.9,10
147,32471,11013.686264990076,2124.430879999937,7.5905555555555555,2.2666666666666666,13.96,61
148,59110,3538.2808578137815,6052.4684000006455,9.05388888888889,0.1,3.28,34
149,33412,4306.6468888399995,7365.821760000519,13.245833333333332,1.4666666666666666,9.5,69
150,18470,361.5322710381025,2455.1626000001907,11.562777777777779,0.38333333333333336,2.8,67
151,16598,5596.412532734601,4132.810660000214,17.797500000000003,1.4166666666666667,9.62,27
152,17863,4148.23828427525,5180.832800000027,22.166944444444447,0.15,0.99,44
153,70923,977.7937881948847,3535.634520000338,15.1425,0.65,25.14,9
154,50622,6477.526492812652,1280.6252800002426,16.425,0.35,15.86,62
155,9099,5917.6352750127835,7529.684800000486,15.264722222222222,1.6333333333333333,9.5,4
156,23487,235.52376051205067,3523.611960000635,12.72,8.566666666666666,2.91,68
157,2247,4768.531487341835,1830.991360000447,10.754722222222222,2.966666666666667,21.2,40
158,46445,7704.4051668525,6730.963800000073,8.276944444444446,2.433333333333333,14.74,58
159,51334,7335.029434135357,7113.01404000048,20.565833333333334,0.9833333333333333,5.9,11
160,12373,2557.8481479325096,6285.68380000032,17.381944444444446,0.7166666666666667,4.79,33
161,29103,4148.23828427525,5180.832800000027,11.930833333333332,0.21666666666666667,23.91,44
162,15506,9835.334428628103,2070.885959999868,19.797777777777778,3.283333333333333,20.9,85
163,47787,3998.112961670638,6774.267279999897,12.487499999999999,0.9,21.42,35
164,6041,8102.955644880511,5576.798040000105,12.164444444444445,1.1833333333333333,3.98,78
165,65823,5285.320317597013,8471.674639999865,13.803055555555556,0.6666666666666666,34.47,72
166,5500,8345.663136649971,7102.10468000034,22.11861111111111,3.683333333333333,25.12,57
167,9071,7273.894415066856,8416.905200000514,18.698611111111113,0.23333333333333334,1.46,77
168,47332,3618.987879389821,4736.888640000066,9.179166666666665,0.38333333333333336,2.6,29
169,10125,9752.281698886396,3611.8887200000217,18.824166666666667,10.266666666666667,8.5,59
170,70631,5285.320317597013,8471.674639999865,13.927222222222222,0.9833333333333333,38.02,72
171,30899,8559.489096629317,8238.904520000648,15.557500000000001,1.8166666666666667,11.05,73
172,55673,5733.057363724462,6192.508960000644,18.099166666666665,0.9333333333333333,3.44,53
173,42198,7263.558638461773,4527.050439999902,13.709999999999999,4.816666666666666,32.89,0
174,67124,9752.281698886396,3611.8887200000217,18.69361111111111,0.8666666666666667,5.56,59
175,42678,2557.8481479325096,6285.68380000032,13.538333333333334,3.466666666666667,23.2,33
176,5285,2341.163356126244,7601.1522400003905,19.15138888888889,10.016666666666667,15.6,49
177,47087,5596.412532734601,4132.810660000214,20.633055555555558,0.1,0.3,27
178,62763,8345.663136649971,7102.10468000034,8.338055555555556,0.8166666666666667,34.06,57
179,71779,6938.164933851449,2281.948680000104,17.154722222222222,3.6333333333333333,7.69,87
180,29374,1388.659234092802,4918.562880000149,18.325555555555557,1.0333333333333334,3.63,84
181,43732,7335.029434135357,7113.01404000048,16.851666666666667,7.266666666666667,47.53,11
182,54870,8268.474677322514,903.9184000005827,14.754722222222222,1.0,6.53,79
183,58275,10462.151632530533,5481.396800000513,18.952777777777776,0.48333333333333334,21.52,1
184,40319,4747.713327371259,7538.36775999992,22.20138888888889,3.95,24.29,12
185,25624,9760.271767325781,8173.114400000647,0.5386111111111112,3.033333333333333,21.5,80
186,2935,1211.7048743429884,5410.374640000276,15.359722222222222,0.4666666666666667,3.1,66
187,69906,10517.27577442441,7282.665720000069,22.223611111111108,1.0,42.74,74
188,45526,11013.686264990076,2124.430879999937,14.814444444444446,0.6166666666666667,20.68,61
189,2934,1824.0813123503447,3474.7424800006265,16.182222222222222,1.5333333333333334,10.6,65
190,15243,10907.68957725266,4685.90407999986,14.104444444444445,0.8666666666666667,5.69,82
191,69940,6638.354108923257,4347.825239999964,17.32472222222222,0.6666666666666666,23.87,21
