,index,x,y,time,demand,energy,grid_id
0,28653,9760.271767325781,8173.114400000647,11.980555555555556,0.6833333333333333,4.8,80
1,62726,5285.320317597013,8471.674639999865,14.133888888888889,1.45,9.86,72
2,19584,10907.68957725266,4685.90407999986,11.27888888888889,4.083333333333333,25.6,82
3,47652,9011.829595031966,5605.85256000031,19.866111111111113,0.6833333333333333,26.56,15
4,65686,6477.526492812652,1280.6252800002426,16.184444444444445,1.2166666666666666,8.47,62
5,52726,8345.663136649971,7102.10468000034,17.02722222222222,2.066666666666667,13.27,57
6,13212,4301.442348847379,4192.867800000451,16.50138888888889,2.2,14.6,32
7,9938,10055.611086063107,6947.369880000265,19.734166666666667,2.433333333333333,14.9,10
8,58838,7335.029434135357,7113.01404000048,14.815833333333334,0.6666666666666666,15.41,11
9,17478,6638.354108923257,4347.825239999964,18.790277777777778,0.4666666666666667,3.3,21
10,32400,10517.27577442441,7282.665720000069,15.880277777777778,1.5666666666666667,11.15,74
11,29987,3618.987879389821,4736.888640000066,16.566666666666666,0.4666666666666667,3.2,29
12,14551,10517.27577442441,7282.665720000069,8.53138888888889,3.0,19.65,74
13,29988,3618.987879389821,4736.888640000066,18.424166666666668,5.1,32.6,29
14,53158,8787.418626954915,3483.759400000008,13.353333333333333,0.6666666666666666,28.41,6
15,49668,8102.955644880511,5576.798040000105,16.85527777777778,0.3,1.02,78
16,20725,3998.112961670638,6774.267279999897,16.290277777777778,0.9833333333333333,6.0,35
17,50251,7335.029434135357,7113.01404000048,17.410555555555554,1.2333333333333334,8.17,11
18,66440,3345.7715207902206,1497.69928000033,16.905555555555555,1.2833333333333334,4.5,46
19,35564,3821.01199516048,3886.292520000114,0.5002777777777778,4.966666666666667,33.8,28
20,51745,6477.526492812652,1280.6252800002426,19.154722222222222,3.033333333333333,10.8,62
21,362,4768.531487341835,1830.991360000447,19.649722222222223,6.833333333333333,55.28,40
22,50627,6339.52554928947,4169.913616000347,19.935833333333335,0.8,21.37,26
23,5771,10055.611086063107,6947.369880000265,18.50111111111111,2.0,13.77,10
24,64690,6264.50687001528,5012.739600000459,16.88611111111111,3.5,11.8,19
25,44429,6264.50687001528,5012.739600000459,14.472777777777777,9.0,58.82,19
26,37022,10517.27577442441,7282.665720000069,10.737499999999999,4.383333333333334,30.3,74
27,57298,2301.94604773098,6808.553840000339,15.31388888888889,0.6666666666666666,24.4,22
28,44676,3998.112961670638,6774.267279999897,15.169444444444444,9.0,58.68,35
29,6258,7165.991839444804,9202.935720000536,12.184444444444445,3.183333333333333,22.16,71
