,index,x,y,time,demand,energy,grid_id
0,57356,6938.164933851449,2281.948680000104,11.028333333333334,0.5166666666666667,25.51,87
1,5615,8559.489096629317,8238.904520000648,13.670833333333333,0.016666666666666666,0.05,73
2,62397,5196.843137722122,1765.5352000003938,20.079722222222223,0.7166666666666667,46.42,42
3,2261,5285.320317597013,8471.674639999865,15.99111111111111,1.3833333333333333,9.4,72
4,18203,8843.246481298522,2976.9194400006477,19.709166666666665,1.1,7.4,16
5,13597,7704.4051668525,6730.963800000073,7.193888888888889,10.966666666666667,4.8,58
6,44704,2557.8481479325096,6285.68380000032,9.536944444444444,2.2333333333333334,10.37,33
7,56587,2301.94604773098,6808.553840000339,15.395555555555555,0.1,2.0,22
8,65610,2557.8481479325096,6285.68380000032,17.296666666666667,0.6166666666666667,64.73,33
9,45074,6638.354108923257,4347.825239999964,18.083888888888886,0.6666666666666666,14.01,21
10,43677,7141.215296944614,3313.9963999999095,18.816944444444445,3.3,20.63,25
11,18388,7141.215296944614,3313.9963999999095,13.571666666666667,0.26666666666666666,1.72,25
12,9432,10907.68957725266,4685.90407999986,9.89111111111111,1.5166666666666666,10.32,82
13,29234,7165.991839444804,9202.935720000536,21.095555555555553,1.2833333333333334,7.92,71
14,64140,7918.597643732722,1991.8487600000917,7.069999999999999,0.8,5.4,39
15,9430,9011.829595031966,5605.85256000031,19.634999999999998,3.466666666666667,23.21,15
16,54129,8102.955644880511,5576.798040000105,12.85,3.8833333333333333,24.7,78
17,58112,5733.057363724462,6192.508960000644,11.605833333333333,2.65,15.66,53
18,25197,9011.829595031966,5605.85256000031,16.922222222222224,0.85,5.78,15
19,25205,7263.558638461773,4527.050439999902,19.255277777777778,2.3833333333333333,16.36,0
20,37653,7837.597408635994,3893.9736000004955,9.014444444444445,5.3,33.62,89
21,6089,7918.597643732722,1991.8487600000917,10.40638888888889,2.4,15.78,39
22,12711,11009.87448922084,6582.796880000027,18.428055555555556,0.75,4.7,51
23,27804,1388.659234092802,4918.562880000149,22.068055555555556,5.55,38.74,84
24,44682,4768.531487341835,1830.991360000447,18.295833333333334,1.0166666666666666,6.32,40
25,6088,6150.886630739291,8319.054919999986,13.060833333333335,0.16666666666666666,1.15,7
26,18558,8427.044549323651,7761.2860600002805,19.842777777777776,5.816666666666666,3.28,70
27,9431,5733.057363724462,6192.508960000644,11.9725,0.6833333333333333,4.3,53
28,17697,5333.0408180929135,4689.243680000129,17.180555555555557,2.85,18.2,30
29,53391,6938.164933851449,2281.948680000104,16.842777777777776,0.6666666666666666,25.34,87
30,45787,4432.1422757047985,5621.771320000459,11.178055555555554,0.6666666666666666,13.82,41
31,25225,7704.4051668525,6730.963800000073,10.695,0.36666666666666664,2.55,58
32,51265,9760.271767325781,8173.114400000647,18.4225,0.6666666666666666,22.14,80
33,27216,8345.663136649971,7102.10468000034,8.0525,0.4166666666666667,2.89,57
34,27215,11013.686264990076,2124.430879999937,8.818333333333333,2.5,17.33,61
35,53754,10029.368475959378,6990.896000000318,19.073333333333334,0.36666666666666664,2.41,90
36,12910,5231.442333166143,4010.303000000244,9.485,0.3,2.15,56
37,61706,6395.280100252887,5653.7201600004755,12.054722222222223,0.8,11.62,54
38,12846,8102.955644880511,5576.798040000105,20.727777777777778,2.5,16.88,78
39,38202,8843.246481298522,2976.9194400006477,9.841944444444445,1.3,8.68,16
40,62056,1824.0813123503447,3474.7424800006265,5.449166666666667,1.8833333333333333,11.06,65
41,47990,4028.1673475436355,3665.8789200005485,18.930555555555557,0.43333333333333335,19.05,31
42,51514,3821.01199516048,3886.292520000114,21.053055555555556,0.7166666666666667,48.04,28
43,25529,8268.474677322514,903.9184000005827,13.394444444444444,1.5833333333333333,11.2,79
44,43466,11009.87448922084,6582.796880000027,16.620555555555555,0.55,17.18,51
45,55675,8268.474677322514,903.9184000005827,19.66,14.75,5.14,79
46,39515,9361.20816563655,7546.828079999916,16.905277777777776,3.533333333333333,25.38,50
47,38166,4306.6468888399995,7365.821760000519,17.31722222222222,7.75,50.3,69
48,5612,5733.057363724462,6192.508960000644,18.344166666666666,5.616666666666666,38.27,53
49,50837,3618.987879389821,4736.888640000066,8.987222222222222,0.18333333333333332,2.59,29
50,70400,6599.649924189245,3419.1938000000796,15.993888888888888,0.8,2.86,23
51,17870,2557.8481479325096,6285.68380000032,14.972222222222223,0.45,3.05,33
52,63999,8102.955644880511,5576.798040000105,15.399166666666666,16.833333333333332,9.27,78
53,71164,6000.394791233802,1045.072160000143,10.652222222222223,1.9666666666666666,11.04,3
54,5613,2058.358915399357,5122.501120000179,13.743888888888888,0.0,0.02,2
55,45202,2058.358915399357,5122.501120000179,21.56388888888889,0.26666666666666666,10.03,2
56,62639,6000.394791233802,1045.072160000143,17.27722222222222,2.216666666666667,7.53,3
57,25798,10907.68957725266,4685.90407999986,15.913055555555555,0.5333333333333333,3.6,82
58,32065,9011.829595031966,5605.85256000031,19.303055555555556,8.433333333333334,30.43,15
59,33508,4432.1422757047985,5621.771320000459,9.768611111111111,0.8833333333333333,6.28,41
60,16158,7837.597408635994,3893.9736000004955,17.473888888888887,5.883333333333334,40.2,89
61,66917,8843.246481298522,2976.9194400006477,17.369444444444444,0.05,0.26,16
62,55779,4432.1422757047985,5621.771320000459,18.16611111111111,3.316666666666667,12.82,41
63,15523,2557.8481479325096,6285.68380000032,20.77472222222222,5.75,38.28,33
64,53881,5285.320317597013,8471.674639999865,9.721111111111112,0.7333333333333333,2.7,72
65,35895,3821.01199516048,3886.292520000114,20.511666666666667,9.0,33.84,28
66,58080,2829.9502951534037,7120.583800000351,17.324444444444445,0.43333333333333335,14.3,81
67,16129,6339.52554928947,4169.913616000347,1.8575000000000002,10.166666666666666,8.1,26
68,69250,2341.163356126244,7601.1522400003905,16.64388888888889,9.4,59.6,49
69,70432,6150.886630739291,8319.054919999986,14.2725,0.8666666666666667,5.45,7
70,25528,9153.686296352518,4892.736640000493,20.017777777777777,5.033333333333333,35.6,36
71,55933,5733.057363724462,6192.508960000644,11.725833333333334,1.3666666666666667,4.9,53
72,8321,2341.163356126244,7601.1522400003905,20.097777777777775,2.1666666666666665,13.8,49
73,42753,3112.6814325001023,7869.099480000174,19.696944444444444,0.23333333333333334,10.52,47
74,41626,5596.412532734601,4132.810660000214,16.076666666666668,6.25,42.43,27
75,71121,8268.474677322514,903.9184000005827,11.955833333333333,0.6666666666666666,24.03,79
76,5614,3821.01199516048,3886.292520000114,13.7,0.016666666666666666,0.06,28
77,15347,11009.87448922084,6582.796880000027,20.213055555555556,1.1666666666666667,8.16,51
78,40821,3618.987879389821,4736.888640000066,0.9305555555555555,4.25,29.58,29
79,23038,4306.6468888399995,7365.821760000519,1.2652777777777777,3.783333333333333,25.18,69
80,66509,9760.271767325781,8173.114400000647,13.300555555555556,0.6666666666666666,9.2,80
81,10431,2301.94604773098,6808.553840000339,11.651388888888889,0.65,4.0,22
82,5850,4306.6468888399995,7365.821760000519,20.842222222222222,7.883333333333334,53.75,69
