,index,x,y,time,demand,energy,grid_id
0,67381,5596.412532734601,4132.810660000214,12.959444444444443,0.35,10.54,27
1,60276,1824.0813123503447,3474.7424800006265,11.707777777777777,0.13333333333333333,8.79,65
2,11627,7263.558638461773,4527.050439999902,19.15861111111111,1.7,12.2,0
3,55869,4301.442348847379,4192.867800000451,11.584722222222222,2.0833333333333335,14.05,32
4,11301,7141.215296944614,3313.9963999999095,19.339166666666664,3.45,11.49,25
5,63494,6477.526492812652,1280.6252800002426,12.469444444444445,0.6,20.04,62
6,55870,4747.713327371259,7538.36775999992,18.173055555555557,1.8666666666666667,7.78,12
7,17094,6599.649924189245,3419.1938000000796,21.264444444444443,1.4166666666666667,9.09,23
8,46355,4578.895642821238,2891.75964000051,19.626944444444444,2.3333333333333335,15.9,5
9,46292,3112.6814325001023,7869.099480000174,8.470277777777778,1.5333333333333334,9.88,47
10,23955,7704.4051668525,6730.963800000073,17.799166666666668,0.6,4.07,58
11,28600,8787.418626954915,3483.759400000008,18.1175,3.75,26.5,6
12,33889,2829.9502951534037,7120.583800000351,10.781666666666668,4.166666666666667,28.57,81
13,46894,1388.659234092802,4918.562880000149,9.52888888888889,2.816666666666667,18.4,84
14,3331,7263.558638461773,4527.050439999902,18.635833333333334,1.2666666666666666,8.26,0
15,63200,5596.412532734601,4132.810660000214,20.21611111111111,2.3666666666666667,7.47,27
16,29660,6496.585371658937,651.2220000002619,23.008333333333333,5.516666666666667,38.9,63
17,48319,6395.280100252887,5653.7201600004755,9.605833333333333,1.6166666666666667,11.0,54
18,60022,10756.24479380482,3616.2302000001346,11.496944444444443,0.9666666666666667,6.7,37
19,44130,5733.057363724462,6192.508960000644,17.66722222222222,4.483333333333333,30.2,53
20,47425,7273.894415066856,8416.905200000514,16.010277777777777,3.966666666666667,24.99,77
21,72058,7704.4051668525,6730.963800000073,13.249444444444444,0.85,3.1,58
22,69843,9153.686296352518,4892.736640000493,11.683333333333334,1.5833333333333333,10.62,36
23,10835,3345.7715207902206,1497.69928000033,10.0525,1.4166666666666667,10.0,46
24,34696,4432.1422757047985,5621.771320000459,20.798333333333336,1.9666666666666666,5.18,41
25,69844,6395.280100252887,5653.7201600004755,14.185555555555556,1.1333333333333333,4.15,54
26,5171,9752.281698886396,3611.8887200000217,17.172777777777778,1.5,10.1,59
27,35389,8559.489096629317,8238.904520000648,16.799166666666668,4.833333333333333,32.9,73
28,47424,11013.686264990076,2124.430879999937,23.598888888888887,2.2,7.02,61
29,8367,6477.526492812652,1280.6252800002426,17.40861111111111,8.166666666666666,57.1,62
30,54558,7837.597408635994,3893.9736000004955,17.93027777777778,6.516666666666667,40.3,89
31,44455,10907.68957725266,4685.90407999986,16.326944444444443,0.7666666666666667,4.98,82
32,37671,7165.991839444804,9202.935720000536,6.894166666666666,2.066666666666667,12.81,71
33,20126,2557.8481479325096,6285.68380000032,14.545555555555556,2.9,20.3,33
34,19348,9835.334428628103,2070.885959999868,9.619722222222222,0.9166666666666666,6.21,85
35,19349,9011.829595031966,5605.85256000031,18.054722222222225,2.0,10.68,15
36,71320,7626.703583863757,5534.719080000354,19.349722222222223,7.6,54.1,20
37,1627,4148.23828427525,5180.832800000027,19.287222222222223,0.16666666666666666,1.01,44
38,59605,1824.0813123503447,3474.7424800006265,17.42388888888889,0.48333333333333334,14.67,65
39,31782,6000.394791233802,1045.072160000143,1.0297222222222222,5.016666666666667,33.29,3
40,67518,3821.01199516048,3886.292520000114,22.853055555555557,0.23333333333333334,7.23,28
41,55259,4306.6468888399995,7365.821760000519,17.440833333333334,0.75,27.05,69
42,31271,7165.991839444804,9202.935720000536,18.700555555555553,1.6666666666666667,10.83,71
43,71249,11452.795503270596,3369.1331960003886,7.664722222222222,0.08333333333333333,0.6,8
44,12723,4432.1422757047985,5621.771320000459,18.478055555555553,0.48333333333333334,3.1,41
45,40848,2557.8481479325096,6285.68380000032,0.9702777777777778,7.666666666666667,52.77,33
46,23954,5596.412532734601,4132.810660000214,8.67611111111111,0.16666666666666666,1.1,27
47,27013,7837.597408635994,3893.9736000004955,10.257222222222222,0.9166666666666666,6.4,89
48,542,11452.795503270596,3369.1331960003886,16.023333333333333,1.85,12.1,8
49,31175,6477.526492812652,1280.6252800002426,9.466111111111111,1.6166666666666667,10.64,62
50,33841,9361.20816563655,7546.828079999916,18.353333333333335,5.0,33.77,50
51,24070,10517.27577442441,7282.665720000069,8.892777777777777,2.25,15.78,74
52,63634,4148.23828427525,5180.832800000027,12.536944444444444,0.4666666666666667,19.24,44
53,44545,7263.558638461773,4527.050439999902,22.01972222222222,5.0,32.5,0
54,543,9011.829595031966,5605.85256000031,21.465,4.666666666666667,30.31,15
55,48100,11013.686264990076,2124.430879999937,11.877777777777778,0.7666666666666667,14.17,61
56,24584,7335.029434135357,7113.01404000048,21.966944444444444,6.183333333333334,43.21,11
57,52325,6496.585371658937,651.2220000002619,7.913333333333334,6.133333333333334,28.64,63
58,16140,6339.52554928947,4169.913616000347,0.5044444444444445,2.566666666666667,18.2,26
59,17264,7918.597643732722,1991.8487600000917,18.921944444444446,2.6,18.2,39
60,46232,6599.649924189245,3419.1938000000796,9.067777777777778,0.43333333333333335,2.9,23
61,54390,7273.894415066856,8416.905200000514,16.32611111111111,0.6333333333333333,35.84,77
62,6373,2058.358915399357,5122.501120000179,18.260277777777777,3.35,22.98,2
63,59869,3112.6814325001023,7869.099480000174,17.233888888888888,0.7,43.78,47
64,46527,8559.489096629317,8238.904520000648,5.444166666666667,2.8833333333333333,16.73,73
65,48222,11491.770910511277,5428.631120000059,13.036944444444444,0.03333333333333333,0.2,75
66,48379,6482.657729425116,5600.620520000073,12.067777777777778,0.25,7.18,18
67,18946,3821.01199516048,3886.292520000114,18.513055555555557,0.8666666666666667,6.0,28
68,23570,3821.01199516048,3886.292520000114,18.485,2.1666666666666665,14.7,28
69,32563,4432.1422757047985,5621.771320000459,7.051111111111111,2.4833333333333334,15.65,41
70,18947,6339.52554928947,4169.913616000347,19.413888888888888,2.5833333333333335,18.2,26
71,48221,2557.8481479325096,6285.68380000032,8.856666666666666,0.3,2.0,33
72,31231,6599.649924189245,3419.1938000000796,15.981111111111112,2.216666666666667,16.15,23
73,29446,4301.442348847379,4192.867800000451,16.973333333333333,1.2166666666666666,4.22,32
74,19616,1211.7048743429884,5410.374640000276,18.476666666666667,3.2666666666666666,22.3,66
75,12263,4306.6468888399995,7365.821760000519,11.451666666666666,1.75,6.1,69
76,52698,4306.6468888399995,7365.821760000519,19.177500000000002,3.1666666666666665,20.77,69
77,69947,8843.246481298522,2976.9194400006477,11.775555555555556,0.6666666666666666,20.46,16
78,39283,4301.442348847379,4192.867800000451,17.15972222222222,2.566666666666667,17.1,32
79,12285,361.5322710381025,2455.1626000001907,19.058333333333334,6.05,42.0,67
80,46234,5596.412532734601,4132.810660000214,12.068055555555555,0.7666666666666667,5.3,27
81,51402,3112.6814325001023,7869.099480000174,17.154166666666665,1.6,10.61,47
82,60447,5196.843137722122,1765.5352000003938,13.344722222222222,0.11666666666666667,3.46,42
83,46233,6150.886630739291,8319.054919999986,10.207777777777777,1.3333333333333333,9.1,7
84,31351,7626.703583863757,5534.719080000354,22.301666666666666,2.183333333333333,15.23,20
85,43062,5285.320317597013,8471.674639999865,17.100555555555555,0.35,6.94,72
86,26208,10517.27577442441,7282.665720000069,10.923333333333332,3.0,21.22,74
87,27465,6938.164933851449,2281.948680000104,22.439722222222223,5.75,41.2,87
88,43435,2340.650232464991,2968.1251599999127,3.343611111111111,0.21666666666666667,7.98,83
89,40566,11452.795503270596,3369.1331960003886,12.618611111111111,8.4,59.67,8
90,2142,6638.354108923257,4347.825239999964,17.39611111111111,3.2,22.31,21
91,53892,4028.1673475436355,3665.8789200005485,8.670833333333333,2.6666666666666665,10.0,31
92,38120,8102.955644880511,5576.798040000105,8.51,1.9666666666666666,7.08,78
93,70407,11009.87448922084,6582.796880000027,16.078333333333333,0.7666666666666667,5.44,51
94,27238,3112.6814325001023,7869.099480000174,20.019444444444442,2.2666666666666666,15.82,47
95,22209,9760.271767325781,8173.114400000647,16.711388888888887,8.016666666666667,52.51,80
96,22182,8787.418626954915,3483.759400000008,11.216944444444444,0.38333333333333336,2.5,6
97,326,7141.215296944614,3313.9963999999095,12.178055555555554,0.0,0.01,25
98,31969,11491.770910511277,5428.631120000059,13.914722222222222,1.4,9.91,75
99,66915,7560.921130491989,1228.8280840000323,21.738611111111112,2.5,9.75,13
100,50662,3998.112961670638,6774.267279999897,20.985833333333336,0.85,23.19,35
101,50640,235.52376051205067,3523.611960000635,6.042777777777777,1.05,18.84,68
102,9522,6339.52554928947,4169.913616000347,18.148611111111112,1.9,11.89,26
103,61962,9752.281698886396,3611.8887200000217,8.235833333333332,0.13333333333333333,0.9,59
104,61963,1211.7048743429884,5410.374640000276,9.500833333333333,0.36666666666666664,2.5,66
105,32772,9153.686296352518,4892.736640000493,10.91638888888889,0.5833333333333334,4.14,36
106,64602,3618.987879389821,4736.888640000066,13.129444444444445,0.4,1.5,29
107,64603,10469.335363787975,2777.1000400005,14.382222222222223,2.75,8.8,88
108,62830,8843.246481298522,2976.9194400006477,22.51,1.0,14.03,16
109,38138,8102.955644880511,5576.798040000105,2.9025,1.1,7.11,78
110,18666,7165.991839444804,9202.935720000536,0.25472222222222224,0.23333333333333334,1.51,71
111,3939,3703.946497016162,2193.560600000207,16.62638888888889,3.183333333333333,21.68,64
112,70298,4432.1422757047985,5621.771320000459,18.489722222222223,0.6666666666666666,31.02,41
113,22559,11491.770910511277,5428.631120000059,13.859166666666667,2.6333333333333333,8.07,75
114,28188,8345.663136649971,7102.10468000034,15.747222222222222,1.45,9.9,57
115,43531,3703.946497016162,2193.560600000207,16.657777777777778,0.26666666666666666,9.42,64
116,31912,11009.87448922084,6582.796880000027,17.788611111111113,2.35,7.46,51
117,10476,7918.597643732722,1991.8487600000917,11.698055555555555,4.883333333333334,23.2,39
118,15606,9153.686296352518,4892.736640000493,17.62611111111111,0.4166666666666667,2.7,36
119,48915,6477.526492812652,1280.6252800002426,9.735277777777776,1.4,9.2,62
120,61812,6938.164933851449,2281.948680000104,16.033055555555556,0.05,0.3,87
121,61813,6599.649924189245,3419.1938000000796,16.108055555555556,2.35,14.6,23
122,15554,6496.585371658937,651.2220000002619,20.989444444444445,5.15,34.08,63
123,38109,6477.526492812652,1280.6252800002426,20.43166666666667,6.283333333333333,41.27,62
124,44746,3538.2808578137815,6052.4684000006455,21.63722222222222,1.85,7.55,34
125,58345,7335.029434135357,7113.01404000048,20.68,0.6666666666666666,22.1,11
126,66963,9011.829595031966,5605.85256000031,8.63861111111111,3.25,11.63,15
127,34321,2339.257468241609,2305.3258800004055,14.258333333333333,5.783333333333333,31.49,45
128,31948,11491.770910511277,5428.631120000059,10.0,1.0666666666666667,7.42,75
129,41879,2966.514492425104,5956.844520000034,15.228333333333333,0.45,3.04,86
130,32720,5049.943163845339,2916.3613600000926,1.1780555555555556,1.8333333333333333,12.66,43
131,13708,10756.24479380482,3616.2302000001346,14.595555555555556,6.6,46.0,37
132,3938,4747.713327371259,7538.36775999992,14.975833333333334,0.85,5.78,12
133,65344,9760.271767325781,8173.114400000647,6.744722222222222,0.5833333333333334,17.49,80
134,4626,5333.0408180929135,4689.243680000129,20.43166666666667,8.116666666666667,22.9,30
135,28945,11009.87448922084,6582.796880000027,11.427222222222222,3.3833333333333333,21.8,51
136,20970,3112.6814325001023,7869.099480000174,8.57861111111111,1.3333333333333333,9.37,47
137,71136,4148.23828427525,5180.832800000027,13.634166666666665,0.36666666666666664,17.07,44
138,40190,2058.358915399357,5122.501120000179,12.014166666666666,2.183333333333333,14.76,2
139,14514,9752.281698886396,3611.8887200000217,9.328888888888889,3.35,23.71,59
140,45111,4301.442348847379,4192.867800000451,16.47138888888889,0.6166666666666667,11.82,32
141,70600,9760.271767325781,8173.114400000647,7.001111111111111,2.9166666666666665,19.6,80
142,38267,8843.246481298522,2976.9194400006477,16.662777777777777,1.6333333333333333,4.91,16
143,21339,11452.795503270596,3369.1331960003886,8.247777777777777,1.3333333333333333,9.1,8
144,7371,6638.354108923257,4347.825239999964,15.844166666666668,0.6833333333333333,4.68,21
145,27769,8102.955644880511,5576.798040000105,6.9255555555555555,3.0833333333333335,18.04,78
146,53362,11009.87448922084,6582.796880000027,11.650833333333333,0.5833333333333334,19.44,51
147,50090,8102.955644880511,5576.798040000105,16.958333333333332,0.8833333333333333,5.91,78
148,9814,3345.7715207902206,1497.69928000033,20.3175,1.6,10.62,46
149,7511,1824.0813123503447,3474.7424800006265,20.128055555555555,0.7166666666666667,4.78,65
150,32915,11491.770910511277,5428.631120000059,12.690833333333334,1.2,8.24,75
151,166,5196.843137722122,1765.5352000003938,11.634444444444444,0.3333333333333333,2.27,42
152,21502,9835.334428628103,2070.885959999868,17.988055555555558,2.183333333333333,3.5,85
153,40293,6150.886630739291,8319.054919999986,15.293888888888889,2.7666666666666666,9.37,7
154,62508,3998.112961670638,6774.267279999897,9.72861111111111,0.7333333333333333,3.7,35
155,68382,6220.891358809337,3700.2767999999187,16.37472222222222,3.1666666666666665,11.6,55
156,53474,6638.354108923257,4347.825239999964,14.724166666666667,1.0666666666666667,7.44,21
157,29031,2339.257468241609,2305.3258800004055,16.10611111111111,0.6333333333333333,4.38,45
158,27721,8102.955644880511,5576.798040000105,20.46861111111111,1.2833333333333334,8.18,78
159,4520,8102.955644880511,5576.798040000105,17.556944444444444,2.4,16.1,78
160,62266,7263.558638461773,4527.050439999902,13.211944444444443,0.8666666666666667,27.45,0
161,32058,1211.7048743429884,5410.374640000276,15.561111111111112,8.233333333333333,55.77,66
162,4078,4028.1673475436355,3665.8789200005485,9.227500000000001,1.8166666666666667,12.35,31
163,14125,7837.597408635994,3893.9736000004955,21.2075,0.03333333333333333,0.2,89
164,14126,4768.531487341835,1830.991360000447,21.26972222222222,2.95,18.2,40
165,41841,2829.9502951534037,7120.583800000351,20.496111111111112,7.666666666666667,52.42,81
166,72502,6150.886630739291,8319.054919999986,22.71722222222222,7.833333333333333,52.15,7
167,57858,10756.24479380482,3616.2302000001346,12.278055555555556,0.8166666666666667,5.39,37
168,62098,2829.9502951534037,7120.583800000351,6.3925,1.7,10.66,81
169,57854,9011.829595031966,5605.85256000031,20.116944444444446,7.983333333333333,50.06,15
170,30533,4306.6468888399995,7365.821760000519,19.047222222222224,0.6166666666666667,2.33,69
